Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDM,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19,Complete_code_5-1,Complete_code_5-10,Complete_code_5-11,Complete_code_5-12,Complete_code_5-13,Complete_code_5-14,Complete_code_5-15,Complete_code_5-16,Complete_code_5-17,Complete_code_5-20,Complete_code_5-21,Complete_code_5-3,Complete_code_5-31,Complete_code_5-32,Complete_code_5-33,Complete_code_5-34,Complete_code_5-35,Complete_code_5-36,Complete_code_5-5,Complete_code_5-7,Complete_code_5-9,Complete_code_5-90,Complete_code_5-98,Complete_code_5-99,Master_mode,Master_711-083,Master_Master Assente,Master_711-084,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2023-05-03,711-084,19,63,711-084,10,13,7,17,2,33,PDM,81,1,0,5-3,2,2,0,3,0,8,1,2,0,1,0,0,10,9,3,0,1,10,0,5,2,10,0,9,4,Master Assente,4,40,38,28.329268292682926,0,0.2682926829268293,60,22,azzurro,57,25,Spring,11,505.7,1,1,2,8,10,1,23,23
2023-05-04,711-084,20,68,711-084,2,16,4,21,14,31,PDM,88,0,0,5-98,2,6,0,4,0,8,1,3,0,0,0,0,7,3,3,5,3,4,0,5,0,7,1,23,3,711-084,2,42,44,24.761363636363637,0,0.2727272727272727,64,24,azzurro,60,28,Spring,14,505.2,1,1,2,8,10,1,23,23
2023-05-11,711-084,42,70,711-084,15,16,7,18,20,36,PDM,112,0,0,5-98,2,2,0,0,0,7,2,1,1,0,0,0,0,3,0,4,0,19,0,16,4,22,0,24,5,Master Assente,16,56,40,24.633928571428573,0,0.20535714285714285,89,23,azzurro,88,24,Spring,15,379.5,1,1,2,9,10,1,24,23
2023-05-12,711-084,9,102,711-084,2,35,2,32,5,35,PDM,108,0,3,5-35,2,5,0,0,0,6,1,2,1,0,1,2,6,4,5,6,8,17,14,11,2,2,0,14,2,Master Assente,0,62,49,27.333333333333332,0,0.24324324324324326,84,27,azzurro,83,28,Spring,14,562.8000000000001,1,1,2,9,10,1,24,23
2023-05-13,711-084,33,109,710-132,4,43,26,34,3,32,PDM,139,1,2,5-98,7,3,1,9,0,9,1,1,0,1,1,1,9,3,0,6,3,12,5,22,3,3,0,33,9,711-084,27,53,62,30.049295774647888,0,0.30985915492957744,98,44,azzurro,89,53,Spring,15,566.8000000000001,1,1,2,9,10,1,24,23
2023-05-14,711-084,13,74,711-084,3,21,9,15,1,38,PDM,84,0,3,5-98,1,1,0,2,0,4,2,3,0,0,2,1,7,3,4,10,5,13,0,9,2,1,0,16,1,Master Assente,5,52,30,29.022988505747126,0,0.26436781609195403,64,23,azzurro,62,25,Spring,8,317.2,1,1,2,9,10,1,24,23
2023-05-15,711-084,9,91,711-084,5,24,1,23,3,44,PDM,91,1,8,5-98,6,3,0,2,0,4,3,2,0,1,5,3,13,7,1,1,0,14,0,10,1,1,0,20,3,Master Assente,4,56,40,30.18,0,0.37,63,37,azzurro,61,39,Spring,12,526.8000000000001,1,1,2,9,10,1,24,23
2023-05-16,711-084,56,122,711-084,11,43,14,28,31,51,PDM,167,3,8,5-98,2,6,0,4,1,6,3,3,2,3,3,4,21,3,9,5,0,7,0,27,3,4,0,51,11,Master Assente,30,90,58,26.028089887640448,0,0.34831460674157305,116,62,azzurro,110,68,Spring,16,434.6,1,1,2,9,10,1,24,23
2023-05-17,711-084,38,98,711-084,12,39,13,11,13,48,PDM,135,0,1,5-98,1,6,3,0,0,6,3,3,2,0,1,0,14,10,2,0,3,13,0,16,2,1,0,35,15,Master Assente,25,73,38,32.279411764705884,0,0.3382352941176471,90,46,azzurro,88,48,Spring,13,522.6,1,1,2,9,10,1,24,23
2023-05-18,711-084,14,91,710-132,5,32,4,29,5,30,PDM,104,1,0,5-98,3,4,0,3,0,7,0,1,0,1,0,0,4,1,0,18,6,17,0,11,1,2,0,23,3,711-084,6,36,63,26.62857142857143,0,0.21904761904761905,82,23,azzurro,79,26,Spring,14,562.8000000000001,1,1,2,9,10,1,24,23
2023-05-19,711-084,50,129,711-084,11,32,18,27,21,70,PDM,176,0,3,5-98,3,4,0,2,0,5,3,3,0,0,2,1,32,0,10,10,1,16,5,27,1,10,0,44,0,Master Assente,39,101,39,36.614525139664806,0,0.4022346368715084,107,72,azzurro,105,74,Spring,15,566.8000000000001,1,1,2,9,10,1,24,23
2023-05-21,711-084,2,19,710-170,0,8,0,9,2,2,PDM,20,0,1,5-98,0,2,0,0,0,2,1,1,2,0,0,1,3,3,0,2,0,0,0,0,0,0,0,4,0,Master Assente,2,13,6,10.428571428571429,0,0.3333333333333333,14,7,azzurro,12,9,Spring,5,152.2,1,1,2,9,10,1,24,23
2023-05-22,711-084,8,36,711-084,8,7,0,3,0,26,PDM,44,0,0,5-98,1,1,0,0,0,2,0,1,0,0,0,0,4,0,0,7,1,8,0,4,0,0,0,15,0,Master Assente,8,29,7,20.318181818181817,0,0.25,33,11,azzurro,33,11,Spring,4,91.7,1,1,2,9,10,1,24,23
2023-05-23,711-083,51,31,711-084,18,12,15,0,18,19,PDM,82,0,0,5-98,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,11,0,2,0,37,11,Master Assente,6,53,23,17.536585365853657,0,0.3170731707317073,56,26,azzurro,50,32,Spring,15,379.5,1,1,2,9,10,1,24,23
2023-05-24,711-083,20,12,710-135,8,5,9,0,3,7,PDM,32,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,12,5,Master Assente,3,23,6,25.28125,0,0.375,20,12,azzurro,20,12,Spring,14,388.0,1,1,2,9,10,1,24,23
2023-05-25,711-083,56,40,711-084,19,17,23,0,14,23,PDM,96,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,7,1,4,0,46,10,Master Assente,26,57,13,31.260416666666668,0,0.3645833333333333,61,35,azzurro,61,35,Spring,13,522.6,1,1,2,9,10,1,24,23
2023-05-26,711-084,9,20,711-084,3,10,6,0,0,10,PDM,29,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,17,0,Master Assente,8,13,8,25.96551724137931,0,0.3103448275862069,20,9,azzurro,20,9,Spring,14,562.8000000000001,1,1,2,9,10,1,24,23
2023-05-27,711-084,76,88,711-084,28,18,30,0,18,70,PDM,164,0,0,5-98,0,0,0,2,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,19,0,6,0,74,18,Master Assente,59,71,34,23.29268292682927,0,0.38414634146341464,101,63,azzurro,98,66,Spring,15,566.8000000000001,1,1,2,9,10,1,24,23
2023-05-28,711-084,14,17,711-084,8,6,6,0,0,11,PDM,31,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,8,2,15,0,Master Assente,8,13,10,32.70967741935484,0,0.1935483870967742,25,6,azzurro,25,6,Spring,14,469.40000000000003,1,1,2,9,10,1,24,23
2023-05-29,711-083,20,12,711-083,2,9,8,0,10,3,PDM,32,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,12,1,Master Assente,3,22,7,36.6875,0,0.3125,22,10,azzurro,22,10,Spring,8,306.40000000000003,1,1,2,9,10,1,24,23
2023-05-31,711-084,19,21,711-084,2,6,9,0,8,15,PDM,40,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,4,0,18,0,Master Assente,9,24,7,31.625,0,0.45,22,18,azzurro,22,18,Spring,16,622.3000000000001,1,1,2,9,10,1,24,23
2023-06-01,711-084,15,33,710-132,10,20,5,0,0,13,PDM,48,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,4,0,22,3,Master Assente,7,30,11,19.75,0,0.3958333333333333,29,19,azzurro,29,19,Summer,14,562.8000000000001,1,1,2,9,10,1,24,23
2023-06-02,711-083,56,32,710-131,23,14,19,0,14,18,PDM,88,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,2,15,0,31,9,Master Assente,34,49,5,41.27272727272727,0,0.3522727272727273,57,31,azzurro,57,31,Summer,10,365.8,1,1,2,9,10,1,24,23
2023-06-06,711-083,17,11,711-083,6,2,2,2,9,7,PDM,28,0,0,5-98,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,13,0,Master Assente,6,21,1,3.0714285714285716,0,0.35714285714285715,18,10,azzurro,17,11,Summer,6,125.7,1,1,2,9,10,1,24,24
2023-06-07,711-084,58,990,710-132,18,971,26,0,14,19,PDM,1048,0,0,5-98,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,481,2,3,0,514,42,Master Assente,48,998,2,41.711832061068705,0,0.4627862595419847,563,485,azzurro,563,485,Summer,16,622.3000000000001,1,1,2,9,10,1,24,24
2023-06-08,711-084,12,13,711-084,5,4,4,0,3,9,PDM,25,0,0,5-98,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,0,4,0,10,0,Master Assente,1,16,8,19.28,0,0.36,16,9,azzurro,14,11,Summer,14,562.8000000000001,1,1,2,9,10,1,24,24
2023-06-09,711-083,48,27,710-131,17,13,16,0,15,14,PDM,75,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,26,2,1,0,35,2,Master Assente,12,42,21,35.52,0,0.4666666666666667,40,35,azzurro,40,35,Summer,13,522.6,1,1,2,9,10,1,24,24
2023-06-10,711-083,27,20,710-135,6,5,17,0,4,15,PDM,47,0,0,5-98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,22,5,Master Assente,5,37,5,26.872340425531913,0,0.3404255319148936,31,16,azzurro,27,20,Summer,15,579.8000000000001,1,1,2,9,10,1,24,24
2023-06-11,711-084,6,10,711-084,1,3,4,0,1,7,PDM,16,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,3,Master Assente,2,8,6,21.625,0,0.1875,13,3,azzurro,13,3,Summer,16,562.8000000000001,1,1,2,9,10,1,24,24
2023-06-12,711-083,28,11,710-131,13,5,12,0,3,6,PDM,39,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,9,0,11,2,Master Assente,16,19,4,35.12820512820513,0,0.28205128205128205,28,11,azzurro,28,11,Summer,15,534.8000000000001,1,1,2,9,10,1,24,24
2023-06-13,711-084,6,8,711-084,3,2,1,2,2,4,PDM,14,0,0,5-1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,Master Assente,2,12,0,11.285714285714286,1,0.8571428571428571,2,12,giallo,2,12,Summer,3,65.9,1,1,2,9,10,1,24,24
2023-06-14,711-083,65,19,710-135,22,9,25,0,18,10,PDM,84,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,15,0,34,8,Master Assente,40,43,1,23.821428571428573,0,0.32142857142857145,57,27,azzurro,57,27,Summer,16,622.3000000000001,1,1,2,9,10,1,24,24
2023-06-15,711-083,31,9,711-083,4,3,10,0,17,6,PDM,40,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,15,0,Master Assente,10,27,3,24.45,0,0.3,28,12,azzurro,28,12,Summer,14,562.8000000000001,1,1,2,9,10,1,24,24
2023-06-16,711-083,47,4,710-135,5,0,29,0,13,4,PDM,51,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,17,0,17,0,711-083,31,16,4,27.392156862745097,0,0.3333333333333333,34,17,azzurro,34,17,Summer,11,442.20000000000005,1,1,2,9,10,1,24,24
2023-06-17,711-083,25,9,711-083,7,5,8,0,10,4,PDM,34,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,16,0,9,0,Master Assente,2,27,5,16.470588235294116,0,0.20588235294117646,27,7,azzurro,27,7,Summer,13,522.6,1,1,2,9,10,1,24,24
2023-06-18,711-083,29,25,710-132,6,17,8,0,15,8,PDM,54,0,0,5-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,11,0,22,2,Master Assente,6,37,11,28.51851851851852,0,0.3148148148148148,37,17,azzurro,36,18,Summer,15,545.8000000000001,1,1,2,9,10,1,24,24
2023-06-19,711-083,51,16,711-083,18,3,11,0,22,13,PDM,67,0,0,5-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,25,0,17,4,Master Assente,8,51,8,27.507462686567163,0,0.23880597014925373,51,16,azzurro,51,16,Summer,15,566.8000000000001,1,1,2,9,10,1,24,24
2023-06-20,711-083,80,13,711-083,6,2,19,0,55,11,PDM,93,0,0,5-9,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,61,0,19,0,Master Assente,38,55,0,13.172043010752688,0,0.12903225806451613,81,12,azzurro,81,12,Summer,15,491.0,1,1,2,9,10,1,24,24
2023-06-21,711-083,50,23,711-083,16,8,12,0,22,15,PDM,73,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,4,25,0,23,2,Master Assente,10,50,13,26.986301369863014,0,0.2602739726027397,54,19,azzurro,54,19,Summer,14,562.8000000000001,1,1,2,9,10,1,24,24
2023-06-22,711-083,40,11,710-135,5,8,21,0,14,3,PDM,51,0,0,5-9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,21,0,15,3,Master Assente,24,25,2,23.784313725490197,0,0.21568627450980393,40,11,azzurro,40,11,Summer,15,566.8000000000001,1,1,2,9,10,1,24,24
2023-06-23,711-083,8,7,711-084,0,1,2,0,6,6,PDM,15,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,Master Assente,2,12,1,5.733333333333333,0,0.0,15,0,azzurro,15,0,Summer,7,250.3,1,1,2,9,10,1,24,24
2023-06-27,711-083,42,6,711-083,9,0,4,0,29,6,PDM,48,0,0,5-98,0,0,0,3,0,1,0,0,0,0,0,0,11,0,0,0,7,0,0,2,0,8,0,15,1,Master Assente,10,38,0,43.395833333333336,0,0.2708333333333333,35,13,azzurro,32,16,Summer,13,501.70000000000005,1,1,2,9,11,1,25,24
2023-06-28,711-084,18,22,711-084,8,4,10,0,0,18,PDM,40,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,12,3,Master Assente,2,33,5,15.925,0,0.25,30,10,azzurro,30,10,Summer,14,526.6,1,1,2,9,11,1,25,24
2023-06-30,711-083,7,0,710-135,0,0,5,0,2,0,PDM,7,0,0,5-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,Master Assente,0,7,0,1.4285714285714286,1,0.7142857142857143,2,5,giallo,2,5,Summer,2,80.4,1,1,2,9,11,1,25,24
2023-07-03,711-083,232,12,710-135,23,1,197,1,12,10,PDM,244,0,0,5-98,0,7,0,4,0,0,1,0,2,0,0,0,77,0,0,0,0,0,0,3,0,33,0,116,1,711-083,138,98,8,21.99590163934426,0,0.36065573770491804,156,88,azzurro,150,94,Summer,4,172.60000000000002,1,1,2,9,11,1,25,24
2023-07-11,711-083,7,1,710-135,2,0,3,0,2,1,PDM,8,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,Master Assente,0,7,1,8.625,0,0.0,8,0,azzurro,8,0,Summer,2,58.599999999999994,1,1,2,9,11,1,25,24
2023-07-12,711-083,119,8,711-083,9,2,3,0,107,6,PDM,127,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,54,0,5,0,61,2,Master Assente,19,106,2,14.68503937007874,0,0.4645669291338583,68,59,azzurro,68,59,Summer,9,279.0,1,1,2,9,11,1,25,24
2023-07-13,711-083,21,9,710-135,2,2,10,0,9,7,PDM,30,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,9,0,Master Assente,4,22,4,14.4,0,0.23333333333333334,23,7,azzurro,23,7,Summer,17,381.1,1,1,2,9,11,1,25,24
2023-07-14,711-083,20,13,711-083,0,2,8,0,12,11,PDM,33,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,9,0,Master Assente,2,31,0,11.696969696969697,0,0.15151515151515152,28,5,azzurro,28,5,Summer,16,622.3000000000001,1,1,2,9,11,1,25,24
2023-07-15,711-083,23,19,710-132,2,13,10,0,11,6,PDM,42,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,12,5,Master Assente,2,36,4,14.976190476190476,0,0.19047619047619047,34,8,azzurro,34,8,Summer,15,545.8000000000001,1,1,2,9,11,1,25,24
2023-07-16,711-083,52,13,711-083,3,0,11,0,38,13,PDM,65,0,0,5-98,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,17,0,25,0,Master Assente,2,60,3,15.03076923076923,0,0.26153846153846155,48,17,azzurro,42,23,Summer,15,573.4000000000001,1,1,2,9,11,1,25,24
2023-07-17,711-083,28,15,710-135,13,2,15,0,0,13,PDM,43,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,24,7,Master Assente,14,22,7,9.581395348837209,0,0.16279069767441862,36,7,azzurro,36,7,Summer,14,558.3,1,1,2,9,11,1,25,24
2023-07-19,711-083,12,1,710-135,0,0,7,0,5,1,PDM,13,0,0,5-9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0,3,0,Master Assente,3,9,1,6.769230769230769,0,0.15384615384615385,11,2,azzurro,10,3,Summer,4,191.4,1,1,2,9,11,1,25,24
2023-07-20,711-083,32,32,711-084,5,13,14,0,13,19,PDM,64,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,18,0,23,0,Master Assente,10,41,13,26.09375,0,0.328125,43,21,azzurro,43,21,Summer,13,543.7,1,1,2,9,11,1,25,24
2023-07-21,711-083,38,12,711-083,7,4,13,0,18,8,PDM,50,0,0,5-9,0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,8,0,13,0,13,6,Master Assente,15,29,6,22.08,0,0.22,39,11,azzurro,32,18,Summer,13,563.0,1,1,2,9,11,1,25,24
2023-07-22,711-083,30,9,711-083,8,1,9,0,13,8,PDM,39,0,0,5-9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,17,0,9,2,Master Assente,5,33,1,14.051282051282051,0,0.20512820512820512,31,8,azzurro,30,9,Summer,13,559.1,1,1,2,9,11,1,25,24
2023-07-23,711-083,8,4,710-135,0,0,6,0,2,4,PDM,12,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,Master Assente,4,4,4,0.0,0,0.16666666666666666,10,2,azzurro,10,2,Summer,8,179.1,1,1,2,9,11,1,25,24
2023-07-24,711-084,12,26,710-132,7,14,3,0,2,12,PDM,38,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,19,1,Master Assente,9,22,7,29.105263157894736,0,0.42105263157894735,22,16,azzurro,22,16,Summer,16,622.3000000000001,1,1,2,9,11,1,25,24
2023-07-25,711-084,18,22,711-084,4,11,6,0,8,11,PDM,40,0,0,5-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0,0,0,17,6,Master Assente,2,25,13,25.55,0,0.375,25,15,azzurro,24,16,Summer,14,562.8000000000001,1,1,2,9,11,1,25,24
2023-07-26,711-083,25,19,711-084,8,6,8,0,9,13,PDM,44,0,0,5-98,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,11,0,3,0,17,4,Master Assente,9,24,11,20.295454545454547,0,0.4090909090909091,26,18,azzurro,24,20,Summer,13,522.6,1,1,2,9,11,1,25,24
2023-07-27,711-083,38,11,711-083,9,3,13,0,16,8,PDM,49,0,0,5-98,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,13,4,9,0,18,1,Master Assente,19,23,7,33.02040816326531,0,0.2653061224489796,36,13,azzurro,34,15,Summer,14,562.8000000000001,1,1,2,9,11,1,25,24
2023-07-28,711-084,13,15,711-083,6,3,0,6,7,6,PDM,28,0,0,5-98,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11,0,Master Assente,1,23,4,6.142857142857143,0,0.32142857142857145,19,9,azzurro,18,10,Summer,5,175.8,1,1,2,9,11,1,25,24
2023-08-01,711-083,50,30,710-135,18,12,20,0,12,18,PDM,80,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,21,4,8,0,33,0,711-083,38,38,4,38.875,0,0.4375,45,35,azzurro,45,35,Summer,16,622.3000000000001,1,1,2,9,11,1,25,24
2023-08-02,711-083,26,17,711-083,3,13,5,0,18,4,PDM,43,0,0,5-98,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,13,0,13,6,Master Assente,16,20,7,32.74418604651163,0,0.23255813953488372,33,10,azzurro,33,10,Summer,14,562.8000000000001,1,1,2,9,11,1,25,24
2023-08-03,711-084,14,14,711-083,2,6,2,0,10,8,PDM,28,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,9,1,Master Assente,4,21,3,17.892857142857142,0,0.25,21,7,azzurro,21,7,Summer,13,522.6,1,1,2,9,11,1,25,24
2023-08-04,711-083,13,9,710-135,2,2,10,0,1,7,PDM,22,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,9,0,Master Assente,5,15,2,17.363636363636363,0,0.18181818181818182,18,4,azzurro,18,4,Summer,14,562.8000000000001,1,1,2,9,11,1,25,24
2023-08-05,711-083,15,7,711-083,3,2,5,0,7,5,PDM,22,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,10,1,Master Assente,2,17,3,14.090909090909092,0,0.22727272727272727,17,5,azzurro,17,5,Summer,10,446.8,1,1,2,9,11,1,25,24
2023-08-06,711-084,17,39,711-084,5,7,9,0,3,32,PDM,56,0,0,5-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,3,0,43,0,Master Assente,11,43,2,13.232142857142858,0,0.16071428571428573,47,9,azzurro,46,10,Summer,17,533.5,1,1,2,9,11,1,25,24
2023-08-10,711-083,31,3,711-083,6,0,4,0,21,3,PDM,34,0,0,5-9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,0,4,0,Master Assente,9,24,1,25.823529411764707,0,0.058823529411764705,32,2,azzurro,32,2,Summer,6,136.4,1,1,2,9,11,1,25,24
2023-08-11,711-083,85,54,711-083,28,23,25,0,32,31,PDM,139,0,0,5-98,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,10,0,8,0,66,18,Master Assente,13,80,46,48.75539568345324,0,0.33093525179856115,93,46,azzurro,93,46,Summer,16,479.5,1,1,2,9,11,1,25,24
2023-08-12,711-083,92,29,711-083,15,13,19,0,58,16,PDM,121,0,0,5-98,0,0,0,3,0,3,0,0,0,0,0,0,26,0,0,2,0,0,0,8,0,28,0,42,9,Master Assente,14,83,24,19.884297520661157,0,0.2809917355371901,87,34,azzurro,84,37,Summer,12,482.40000000000003,1,1,2,9,11,1,25,24
2023-08-13,711-083,20,8,711-083,5,0,6,0,9,8,PDM,28,0,0,5-98,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,6,0,11,0,Master Assente,7,19,2,26.178571428571427,0,0.35714285714285715,18,10,azzurro,17,11,Summer,15,545.8000000000001,1,1,2,9,11,1,25,24
2023-08-14,711-083,63,42,710-131,34,15,29,0,0,27,PDM,105,0,0,5-98,0,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,13,2,17,0,38,6,Master Assente,12,65,28,63.86666666666667,0,0.38095238095238093,65,40,azzurro,63,42,Summer,15,566.8000000000001,1,1,2,9,11,1,25,24
2023-08-15,711-084,11,21,711-084,0,7,11,0,0,14,PDM,32,0,0,5-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,10,0,Master Assente,2,21,9,18.875,0,0.28125,23,9,azzurro,23,9,Summer,16,351.5,1,1,2,9,11,1,25,24
2023-08-16,711-084,5,12,711-084,2,2,3,0,0,10,PDM,17,0,0,5-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,Master Assente,1,9,7,18.11764705882353,0,0.4117647058823529,10,7,azzurro,9,8,Summer,14,491.8,1,1,2,9,11,1,25,24
2023-08-17,711-083,40,9,711-083,3,3,8,0,29,6,PDM,49,0,0,5-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,30,0,11,0,Master Assente,22,24,3,9.183673469387756,0,0.14285714285714285,42,7,azzurro,42,7,Summer,16,554.0,1,1,2,9,11,1,25,24
2023-08-18,711-083,61,23,711-083,3,2,11,15,47,6,PDM,84,0,0,5-9,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,50,0,13,0,Master Assente,12,71,1,19.86904761904762,0,0.10714285714285714,75,9,azzurro,71,13,Summer,15,543.4,1,1,2,9,11,1,25,24
2023-08-19,711-083,32,17,711-084,14,2,7,0,11,15,PDM,48,0,1,5-98,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,17,0,18,0,Master Assente,1,41,7,15.775510204081632,0,0.2653061224489796,36,13,azzurro,36,13,Summer,17,490.0,1,1,2,9,11,1,25,24
2023-08-20,711-083,42,19,711-083,2,13,7,0,33,6,PDM,61,0,0,5-9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,27,0,15,4,Master Assente,12,38,11,16.688524590163933,0,0.19672131147540983,49,12,azzurro,49,12,Summer,14,526.6,1,1,2,9,11,1,25,24
2023-08-21,711-083,56,11,711-083,4,4,9,0,43,7,PDM,67,0,0,5-9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,33,0,19,2,711-083,34,28,5,24.776119402985074,0,0.16417910447761194,56,11,azzurro,55,12,Summer,16,607.0,1,1,2,9,11,1,25,24
2023-08-22,711-083,37,34,711-083,3,8,7,0,27,26,PDM,71,0,0,5-9,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,35,0,17,0,Master Assente,15,52,4,26.690140845070424,0,0.2535211267605634,53,18,azzurro,53,18,Summer,14,562.8000000000001,1,1,2,9,11,1,25,24
